configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0100_alpha0p1,entropy_sgb,4,0,-1,0,5.80137054329234e-05,0.8959791664686153,0.1040208335313847,836.6877772023645,1.81006137957815e-05,-5.348950494640482,0.04950108037908532,0.0
K0100_alpha0p1,entropy_sgb,5,0,-1,1,0.98918141606624,0.9925380412912954,0.007461958708704586,942.1179267965506,2.6501147025201793e-05,-4.725562048010682,0.1051866906841106,0.0
K0100_alpha0p1,entropy_sgb,6,0,-1,0,0.0002856489496726915,0.8913024484213835,0.10869755157861649,946.835199867549,3.3620848266494685e-05,-4.400367196161799,0.14100452579358447,0.0
K0100_alpha0p1,entropy_sgb,7,0,-1,0,0.0002079493341461464,0.7162663942148424,0.2837336057851576,1397.6023242487167,3.146452020585578e-05,-4.431509642166532,0.1602035213814807,0.0
K0100_alpha0p1,entropy_sgb,8,0,-1,0,0.0002045195862236903,0.8267048612483772,0.17329513875162283,1099.3852662437744,3.145224176143328e-05,-4.593981415725503,0.11785725827615062,0.0
K0100_alpha0p1,entropy_sgb,9,0,-1,0,0.0010562086811640255,0.8746196752259265,0.12538032477407346,1387.050049379421,6.965971875799917e-05,-3.423246924482749,0.4724242117234738,0.0
K0100_alpha0p1,npg,0,0,-1,0,7.424618512753645e-95,0.7897860456105827,0.21021395438941726,527.9364113017399,7.348659731680138e-100,-210.18771620628405,1.5609417645239734e-90,1.0
K0100_alpha0p1,npg,1,0,-1,0,2.2677599119831953e-66,0.5669685011088017,0.4330314988911983,1084.1628191346579,1.089173419030227e-68,-145.13918882275703,3.297593373248279e-62,1.0
K0100_alpha0p1,npg,2,0,-1,0,1.973804138634823e-90,0.7447508274503387,0.2552491725496613,645.1738760388133,1.8414091072807144e-104,-200.5140229045114,5.5202981011907896e-86,1.0
K0100_alpha0p1,npg,3,0,-1,0,4.5363272770226073e-17,0.03774281089363784,0.9622571891063622,2407.5886648541473,2.1352241648286423e-69,-34.314459788667754,6.467563282121614e-13,1.0
K0100_alpha0p1,npg,4,0,-1,0,5.4873952926192005e-74,0.5714775318769336,0.4285224681230664,1071.3061703076967,5.4873952926192005e-74,-162.39678456657958,9.164057403674445e-70,1.0
K0100_alpha0p1,npg,5,0,-1,0,1.759520183430767e-28,0.07769240869440508,0.9223075913055949,2304.480801857051,1.759520183430767e-28,-58.61963996712878,1.9105334648635304e-24,1.0
K0100_alpha0p1,npg,6,0,-1,0,3.4137460294810835e-84,0.6812453181507763,0.31875468184922373,796.886704623039,3.4137460294810835e-84,-185.6622740189947,6.495247321942736e-80,1.0
K0100_alpha0p1,npg,7,0,-1,0,6.452392361745767e-200,0.5622751687322145,0.4377248312677855,2163.0819498452033,1.5491538590830275e-201,-449.40814535637674,2.384310567396153e-193,1.0
K0100_alpha0p1,npg,8,0,-1,0,4.8607157031662336e-43,0.8669200186240933,0.1330799813759067,2097.830609193595,1.786847488306412e-74,-93.12899068001983,7.509829484148133e-37,1.0
K0100_alpha0p1,npg,9,0,-1,0,2.226571890636054e-65,0.5571973725872339,0.4428026274127661,1113.553781524991,8.283813526761626e-83,-143.17918900933404,9.871194761780358e-61,1.0
K0100_alpha0p1,lb_sgb,0,0,-1,0,0.006744532379114769,0.6962418534578039,0.30375814654219613,1298.0200521181105,0.00020200633107110983,-2.59651691550354,0.7664664138200039,0.0
K0100_alpha0p1,lb_sgb,1,0,-1,1,0.8368668705041139,0.9241607528577646,0.07583924714223544,1168.9357163679601,0.00027992759897957933,-2.265725694312551,1.080004440604447,0.0
K0100_alpha0p1,lb_sgb,2,0,-1,1,0.931022497914954,0.9489924958894637,0.05100750411053634,807.5364919070786,0.00015893521306080096,-2.957729769158375,0.5247394429739155,0.0
K0100_alpha0p1,lb_sgb,3,0,-1,0,0.0012352620133902986,0.6072994692735205,0.3927005307264795,1559.0468499026038,0.00020565850929295492,-2.8177151378212786,0.6122773049721764,0.0
K0100_alpha0p1,lb_sgb,4,0,-1,0,0.03495070409859725,0.6928120506095239,0.3071879493904761,1485.15979004305,0.000465301791253413,-1.9677735954828117,1.2487712994081643,0.0
K0100_alpha0p1,lb_sgb,5,0,-1,1,0.9194141526721091,0.9480134140686967,0.05198658593130334,1140.2871555565862,0.00017139486853010472,-2.8169546161224925,0.6068127383283188,0.0
K0100_alpha0p1,lb_sgb,6,0,-1,0,0.0012778927468246788,0.8235044487624318,0.17649555123756822,1281.39941544362,0.00019880505667818843,-2.656148955846996,0.6862420083243579,0.0
K0100_alpha0p1,lb_sgb,7,0,-1,0,0.0032978045757717147,0.794828697859053,0.20517130214094703,1177.5311240874837,0.00020605010197250126,-2.8239142711125425,0.6183760412847223,0.0
K0100_alpha0p1,lb_sgb,8,0,-1,1,0.9488489824958523,0.9681788770414663,0.031821122958533676,882.1225142335628,0.00013794369174978792,-3.1937791801358753,0.4163916550208678,0.0
K0100_alpha0p1,lb_sgb,9,0,-1,1,0.9063148003820423,0.9254097786618688,0.0745902213381312,1114.0138860295067,0.00025735776237436573,-2.510924412980313,0.715604292479121,0.0
